19043671,30.766831,120.309147,8,2013-03-13
936164,24.489231,118.103886,27,2013-03-14
235188,18.257776,109.522771,14,2013-03-14
5462065,49.201636,119.760822,3,2013-03-14
5590055,30.679943,104.067923,12,2013-03-15
571024,22.009433,100.803038,28,2013-03-15
17288336,30.259244,120.219375,8,2013-03-16
17610149,24.489231,118.103886,27,2013-03-16
17707974,32.057236,118.778074,17,2013-03-17
853843,31.249162,121.487899,8,2013-03-17
17192660,34.502358,109.483933,67,2013-03-17
17553951,30.581084,114.316200,45,2013-03-17
17274101,25.262901,110.260920,55,2013-03-17
19328154,30.754540,120.494407,8,2013-03-17
17192660,34.345373,108.707509,67,2013-03-17
291700,18.257776,109.522771,14,2013-03-18
708638,25.049153,102.714601,10,2013-03-18
849140,26.629907,106.709177,22,2013-03-18
1016289,39.929986,116.395645,20,2013-03-18
19667244,33.317446,103.934044,1,2013-03-19
853843,31.249162,121.487899,8,2013-03-19
19667244,26.875351,100.229628,16,2013-03-19
17274101,25.262901,110.260920,55,2013-03-19
5347400,29.662557,91.111891,15,2013-03-19
10017787,38.048684,114.520828,31,2013-03-19
19050878,39.929986,116.395645,20,2013-03-20
19551495,39.929986,116.395645,20,2013-03-20
5162792,30.041944,106.638323,9,2013-03-20
5162792,29.544606,106.530635,9,2013-03-20
17253671,36.666868,117.002502,6,2013-03-20
17086295,29.327232,117.787485,63,2013-03-20
10158442,30.259244,120.219375,8,2013-03-20
864289,23.120049,113.307650,24,2013-03-20
366605,37.890277,112.550864,18,2013-03-20
802341,31.317987,120.619907,8,2013-03-20
